1020,1.59657361084446E-16,358.624641923513
1040,1.50997217512976E-16,369.675490641705
1060,1.43045091492134E-16,381.030802442081
1080,1.35730419759594E-16,392.681540297166
1100,1.28990512359671E-16,404.617328546481
1120,1.22769600697164E-16,416.826562738028
1140,1.17018009078733E-16,429.296526406293
1160,1.11691432458301E-16,442.013514990281
1180,1.06750305776871E-16,454.962966295958
1200,1.02159252482675E-16,468.129596314421
1220,9.78866016385481E-17,481.497538802166
1240,9.39039645461326E-17,495.050486760875
1260,9.01858630982792E-17,508.771833820293
1280,8.67094031554899E-17,522.644813492262
1300,8.34539871639001E-17,536.652634330274
1320,8.04010610181917E-17,550.778609150946
1340,7.75338908449761E-17,565.006276675754
1360,7.4837365958432E-17,579.319514175414
1380,7.22978247350563E-17,593.702639970905
1400,6.99029005804991E-17,608.140504915308
1420,6.7641385528818E-17,622.618572267024
1440,6.55031093316651E-17,637.1229856432
1460,6.34788321691406E-17,651.640624987946
1480,6.15601493514388E-17,666.159150744144
1500,5.97394065861484E-17,680.667036608043
1520,5.80096245646001E-17,695.153591435377
1540,5.63644317757156E-17,709.608971000894
1560,5.47980045906661E-17,724.024180433417
1580,5.33050137790156E-17,738.39106821544
1600,5.18805767193031E-17,752.702312695748
1620,5.05202146562149E-17,766.951402072094
1640,4.92198144343725E-17,781.132608808501
1660,4.79755942068151E-17,795.240959422024
1680,4.67840726757751E-17,809.272200530154
1700,4.56420414754559E-17,823.222762010655
1720,4.45465403521866E-17,837.089718037033
1740,4.34948348373749E-17,850.870746718189
1760,4.24843961438404E-17,864.56408895741
1780,4.15128830469977E-17,878.168507109431
1800,4.05781255395264E-17,891.683243908683
1820,3.96781100720744E-17,905.107982091977
1840,3.88109662136005E-17,918.442805058164
1860,3.79749545835352E-17,931.688158849147
1880,3.71684559243234E-17,944.844815676569
1900,3.63899611973838E-17,957.913839163377
1920,3.56380625983112E-17,970.896551426712
1940,3.49114453984643E-17,983.794502080777
1960,3.42088805300964E-17,996.609439208125
1980,3.35292178410661E-17,1009.3432823114
2000,3.28713799530331E-17,1021.99809722946
2020,3.22343566640329E-17,1034.5760729988
2040,3.1617199842526E-17,1047.07950058291
2060,3.10190187655343E-17,1059.51075343489
2080,3.04389758583818E-17,1071.8722697921
2100,2.98762827979279E-17,1084.1665366273
2120,2.93301969450678E-17,1096.39607517845
2140,2.88000180757511E-17,1108.56342793816
2160,2.82850853828618E-17,1120.67114704174
2180,2.7784774724068E-17,1132.72178392569
2200,2.72984960932255E-17,1144.71788019491
2220,2.68256912951233E-17,1156.66195958362
2240,2.63658318053434E-17,1168.55652093662
2260,2.59184167987742E-17,1180.40403212237
2280,2.54829713319093E-17,1192.20692479285
2300,2.50590446654857E-17,1203.96758992524
2320,2.46462087152948E-17,1215.68837406121
2340,2.42440566201497E-17,1227.37157618392
2360,2.38522014170249E-17,1239.01944517093
2380,2.34702748143125E-17,1250.63417775634
2400,2.30979260549771E-17,1262.2179169595
2420,2.27348208621457E-17,1273.77275092296
2440,2.23806404603461E-17,1285.30071210931
2460,2.20350806662239E-17,1296.80377683126
2480,2.16978510431186E-17,1308.28386505895
2500,2.13686741143808E-17,1319.74284047738
2520,2.10472846307663E-17,1331.18251076422
2540,2.07334288876476E-17,1342.60462805145
2560,2.04268640881595E-17,1354.01088955535
2580,2.01273577487259E-17,1365.40293833729
2600,1.98346871437231E-17,1376.78236419232
2620,1.95486387863073E-17,1388.15070462741
2640,1.92690079426892E-17,1399.50944592348
2660,1.89955981773609E-17,1410.86002426771
2680,1.87282209269931E-17,1422.20382693412
2700,1.84666951009023E-17,1433.54219350539
2720,1.82108467061666E-17,1444.87641713124
2740,1.79605084956185E-17,1456.20774579593
2760,1.77155196370882E-17,1467.53738361133
2780,1.74757254024021E-17,1478.86649210276
2800,1.7240976874756E-17,1490.19619150944
2820,1.70111306731953E-17,1501.52756206288
2840,1.67860486930287E-17,1512.8616452649
2860,1.6565597861097E-17,1524.1994451487
2880,1.63496499048974E-17,1535.54192951886
2900,1.61380811346428E-17,1546.89003117456
2920,1.59307722374031E-17,1558.2446491073
2940,1.57276080825395E-17,1569.60664967463
2960,1.55284775377024E-17,1580.97686773856
2980,1.53332732947155E-17,1592.3561077996
